@relation train_data2

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,left,down,right,tilt_left,tilt_right}

@data
25,-16,21,-7,5,-4,11,-11,1,-6,-4,-2,13,-9,4,-6,0,-2,22,-8,4,-4,-2,-4,23,-6,2,-4,-2,-5,20,-4,-3,-3,-4,-8,27,-4,1,-3,-5,-11,15,0,-2,-2,-10,-16,1,1,-6,-3,-7,-17,-9,4,-8,-5,-10,-19,-29,5,-3,-6,-7,-6,-30,5,-2,-6,-4,-4,-17,3,-2,-7,-1,0,-11,2,-1,-7,-5,1,-10,3,3,-5,-3,4,-1,1,-3,-5,-6,-5,-9,3,-4,-5,-6,-3,-13,-1,-3,-6,-6,-2,-13,-1,-5,-6,-5,-1,-10,-3,-5,-8,-6,1,down
13,-35,2,-9,9,-7,40,-22,10,-6,-1,-10,18,-21,5,-5,-1,-9,19,-16,4,-4,-1,-8,17,-11,5,-3,-2,-8,20,-4,5,-2,-6,-9,6,-1,0,-1,-4,-8,13,3,-1,-1,-6,-9,5,2,-2,-1,-8,-12,0,1,-8,-2,-9,-14,-23,8,-11,-5,-10,-16,-33,5,-4,-6,-6,-12,-30,10,-7,-8,-7,-10,-32,11,-3,-8,-4,-3,-20,8,1,-8,-4,1,0,-1,6,-6,0,5,11,1,-4,-7,-6,3,3,-4,4,-5,-3,2,8,-5,-2,-6,-4,-1,2,-5,0,-6,-3,-2,down
26,-39,4,-8,-20,-2,16,-24,0,-8,-15,-6,12,-20,0,-7,-11,-7,11,-12,-1,-6,-6,-7,8,-11,1,-5,-6,-7,8,-1,-1,-4,-4,-8,6,1,1,-2,-2,-7,10,3,0,-1,-1,-8,10,-1,-2,-2,-6,-9,7,1,-9,-3,-11,-14,-29,16,-4,-4,-7,-13,-28,7,-10,-6,-6,-11,-34,12,-4,-7,-10,-7,-30,10,0,-7,-6,-3,-23,9,5,-7,-2,3,7,-9,2,-7,-4,3,4,2,4,-6,-6,2,2,-3,-3,-7,-4,1,-5,-4,-12,-7,-9,0,-5,-6,-4,-8,-4,0,down
46,-7,-27,-7,-5,-12,37,-12,-4,-5,-4,-10,30,-9,1,-4,-2,-9,29,-7,3,-3,-3,-9,26,-6,4,-2,-4,-9,17,-6,8,0,-5,-9,13,-3,1,0,-7,-11,4,-1,-2,0,-10,-13,-8,-1,-10,-2,-11,-16,-36,17,-9,-3,-7,-15,-32,11,-2,-7,-7,-5,-26,10,1,-8,-3,-3,-17,8,1,-9,-3,0,-11,8,5,-8,-2,5,11,-9,2,-8,-6,5,5,-2,-4,-5,-5,-2,-3,-3,-5,-5,-7,-3,-11,-4,-3,-6,-6,-2,-6,-8,-1,-6,-5,-2,0,-11,-3,-6,-5,-3,down
21,-7,-1,-6,-10,-9,11,-12,0,-5,-5,-9,9,-10,2,-5,-3,-9,7,-9,2,-5,-5,-8,7,-7,3,-5,-4,-8,6,-5,4,-4,-3,-7,15,1,3,-3,-4,-7,16,3,-1,-3,-2,-8,25,7,-4,-2,-9,-12,-3,11,-7,-3,-9,-13,-27,3,6,-3,-7,-12,-32,6,-6,-4,-10,-11,-38,10,-3,-5,-11,-8,-46,7,0,-6,-2,-2,-15,1,3,-7,-3,2,6,7,-10,-8,-4,2,3,1,1,-8,-2,2,6,-4,-1,-7,-3,2,8,-5,-5,-6,-7,0,4,-7,-4,-6,-3,-1,down
33,-33,9,-4,-14,-12,8,-24,0,-5,-9,-9,15,-17,1,-5,-6,-8,15,-13,4,-5,-6,-8,15,-9,4,-4,-4,-8,14,-3,2,-4,-5,-8,17,1,3,-2,-5,-9,12,1,-1,-2,-8,-11,-3,5,-5,-2,-7,-12,-28,9,-9,-2,-13,-13,-30,9,-22,-3,-9,-11,-35,12,-8,-5,-7,-8,-34,10,-7,-7,-5,-4,-21,4,-1,-8,-4,0,5,-3,1,-8,0,2,3,-2,12,-8,-1,3,6,-6,-1,-8,-4,2,4,-6,0,-6,-3,0,4,-4,-4,-6,-5,-1,2,-5,-3,-6,-5,-2,down
14,-9,-3,-6,-8,-6,12,-15,-1,-7,-4,-7,10,-10,1,-6,-7,-7,8,-8,-2,-6,-5,-7,10,-9,-1,-5,-5,-7,13,-5,2,-5,-4,-8,12,-1,4,-4,-6,-8,11,0,4,-3,-5,-9,12,0,4,-2,-5,-11,3,3,-1,-2,-7,-14,-30,14,-10,-3,-7,-12,-29,12,-14,-4,-9,-9,-29,7,-12,-7,-5,-5,-25,7,-7,-7,-5,-2,-17,7,-4,-8,-4,2,10,-6,2,-7,-3,2,6,-5,3,-7,-1,0,5,-2,0,-5,-4,-1,1,-5,-3,-6,-5,-2,-6,-5,-3,-6,-5,-2,down
15,-1,0,-6,-4,-7,17,-16,9,-8,-4,-9,15,-11,3,-7,-3,-9,16,-9,5,-6,-5,-8,18,-8,5,-5,-6,-8,13,-9,6,-4,-7,-8,9,-3,3,-3,-7,-7,8,-2,4,-2,-8,-7,8,-2,1,-2,-7,-9,3,1,1,-2,-5,-10,2,1,-8,-3,-6,-14,-23,17,-6,-3,-6,-13,-24,20,-13,-5,-6,-13,-33,17,-11,-6,-4,-8,-29,10,-8,-8,-7,-3,-20,9,0,-8,-4,2,6,-8,-1,-8,-3,2,5,-11,5,-7,-5,4,10,-8,2,-7,-5,1,3,-3,-1,-6,-3,-1,down
33,-41,0,-9,-8,-1,18,-27,-1,-7,-6,-3,14,-19,1,-7,-7,-4,18,-17,4,-6,-5,-5,18,-14,4,-5,-5,-6,13,-6,4,-3,-5,-9,13,-4,3,-2,-6,-10,13,-2,1,-2,-6,-12,11,-1,-6,-2,-7,-13,-29,9,-12,-4,-6,-14,-31,12,-3,-5,-6,-12,-29,11,-7,-6,-7,-10,-33,9,-4,-6,-5,-5,-30,9,0,-7,-5,-2,7,0,6,-6,-6,2,10,-3,-3,-6,-5,2,5,-1,0,-6,-3,2,4,0,-3,-7,-4,0,-8,1,-5,-7,-3,0,6,-5,0,-7,-5,-1,down
32,-30,-15,-11,-4,1,22,-16,-2,-8,-1,-3,30,-10,1,-6,-3,-6,24,-10,5,-4,-5,-7,19,-8,6,-3,-4,-9,14,-3,6,-2,-4,-12,11,0,0,-2,-5,-14,-3,1,-3,-4,-7,-16,-25,15,-8,-5,-7,-15,-33,17,-3,-6,-8,-12,-32,16,-9,-7,-9,-7,-34,10,0,-7,-9,-1,-21,4,3,-6,-4,3,5,-8,2,-5,-3,4,14,-9,-6,-5,-4,2,10,-7,3,-5,-4,1,11,-3,-4,-5,-3,-3,-1,0,-6,-5,-5,-3,-9,0,-3,-5,-5,-3,-9,-5,0,-6,-5,-1,down
4,-13,-18,-7,-3,-3,1,-9,-9,-7,2,-2,24,-11,-5,-6,-4,-4,22,-10,-1,-6,-4,-6,19,-9,0,-5,-4,-7,19,-7,3,-4,-4,-9,21,-7,3,-4,-8,-11,6,-5,3,-3,-6,-12,3,-1,-2,-3,-7,-13,1,4,-5,-3,-6,-13,-6,6,-11,-5,-8,-16,-32,26,7,-5,-2,-12,-22,22,-6,-7,-7,-9,-32,14,0,-7,-6,-5,-29,5,1,-7,-7,1,-15,3,6,-6,-2,5,13,-17,-13,-6,-8,4,4,-12,-2,-5,-3,2,12,-6,-5,-6,-4,-1,7,-2,-4,-5,-4,-3,down
44,-17,-16,-7,-9,-3,29,-17,-7,-8,-2,-4,36,-10,-6,-7,-5,-7,26,-13,-4,-6,-2,-7,25,-11,-2,-5,-4,-8,16,-9,1,-4,-3,-9,17,-6,2,-3,-6,-11,9,-7,3,-2,-5,-11,10,-3,-1,-3,-7,-13,1,2,-1,-4,-5,-14,-1,5,-4,-5,-8,-16,-32,19,1,-4,-9,-14,-27,15,-15,-5,-5,-10,-35,14,-5,-6,-8,-4,-23,6,-6,-6,-5,0,-16,3,-2,-6,-3,3,15,-10,-9,-7,-2,3,3,-4,6,-7,-5,2,9,-2,-3,-7,-2,-1,1,-1,-2,-6,-5,-1,down
28,-36,21,-6,-13,0,5,-29,9,-7,-9,-1,7,-23,1,-7,-8,-2,6,-21,1,-7,-4,-3,14,-18,0,-7,-4,-4,16,-13,-1,-6,-2,-6,25,-8,2,-4,-4,-9,21,-5,6,-3,-5,-12,19,0,4,-1,-7,-14,5,3,1,0,-6,-16,-6,8,-10,-3,-10,-18,-37,9,8,-3,-6,-14,-31,13,-12,-5,-6,-11,-34,13,-3,-6,-7,-6,-23,7,-5,-7,-8,-1,-17,2,7,-6,-3,4,13,0,-15,-6,-4,3,8,-5,3,-5,-5,2,12,-7,-4,-6,-3,0,5,-3,1,-6,-3,-2,down
36,-38,-1,-9,-2,11,25,-29,-2,-8,-6,2,20,-19,3,-7,-5,-2,23,-18,0,-6,-6,-5,16,-16,4,-5,-6,-6,12,-7,2,-3,-6,-12,12,-1,6,-2,-5,-15,6,6,-1,-3,-6,-17,-10,14,-5,-4,-5,-18,-30,22,-1,-4,-5,-14,-29,19,-11,-5,-6,-10,-35,14,-10,-6,-7,-3,-24,3,-5,-7,-6,2,-10,-3,3,-6,-5,5,14,-10,-7,-6,-4,4,5,-7,6,-6,-5,3,6,-5,-1,-7,-3,0,-4,0,0,-6,-3,-1,-3,-2,-1,-5,-5,-1,-7,-6,0,-5,-5,0,down
11,-18,-12,-8,-9,-6,17,-22,-9,-8,-11,-6,3,-13,-2,-8,-7,-6,13,-12,-5,-7,-3,-7,19,-10,-1,-6,-4,-8,21,-8,0,-5,-4,-9,15,-1,5,-3,-4,-11,14,-2,2,-1,-3,-13,9,4,1,-2,-5,-15,-4,5,-4,-4,-8,-18,-36,18,5,-4,-7,-15,-31,17,-13,-6,-5,-10,-29,15,-7,-6,-9,-4,-23,6,-4,-7,-8,1,-15,4,0,-6,-3,5,14,-8,-9,-6,-4,3,7,-7,5,-6,-5,1,9,-5,0,-6,-2,-1,0,-1,0,-6,-4,-3,-7,0,-3,-5,-6,-2,down
1,-12,16,-4,-3,0,9,-13,-5,-6,-8,-3,-2,-14,-2,-7,-6,-3,4,-12,-8,-8,-5,-4,6,-12,-2,-7,-4,-3,14,-10,-3,-7,-2,-5,18,-9,2,-5,-2,-6,23,-5,1,-3,-3,-9,24,-2,6,-2,-5,-12,21,2,0,-1,-8,-18,-2,7,-8,-4,-12,-20,-33,19,-1,-4,-9,-18,-35,7,-4,-5,-7,-11,-34,6,-3,-6,-6,-6,-30,5,-2,-6,-4,0,-16,0,4,-5,-2,4,11,-10,-4,-6,-3,4,11,0,-1,-6,-5,0,7,-1,-2,-6,-5,-1,4,-2,-1,-6,-5,-1,down
8,-5,1,-5,-10,0,13,-17,-2,-6,-7,-4,8,-15,-5,-7,-10,-4,-6,-10,-3,-7,-6,-3,8,-10,-5,-7,-4,-4,13,-10,-6,-7,-4,-5,13,-4,1,-5,-4,-6,17,-2,6,-3,-2,-7,27,-5,3,-1,-4,-10,16,-4,5,0,-7,-12,2,3,3,0,-7,-19,-27,20,-11,-2,-9,-18,-32,10,-6,-5,0,-13,-20,16,-11,-6,-10,-10,-34,15,-1,-7,-6,-5,-18,4,-1,-8,-5,3,8,-13,7,-8,-1,4,11,-2,-3,-6,-11,2,-7,-5,5,-6,-1,2,5,-3,-5,-6,-3,1,down
1,-13,-3,-6,-11,-2,13,-15,5,-6,-8,-3,3,-13,-3,-6,-6,-3,6,-13,-1,-6,-5,-3,7,-14,-1,-6,-6,-4,11,-11,-1,-6,-3,-5,11,-9,0,-5,-3,-6,17,-9,4,-4,-5,-8,16,-7,2,-3,-6,-10,17,-6,-1,-3,-6,-12,14,-1,-1,-2,-9,-14,-3,4,-3,-2,-7,-16,-3,3,-11,-4,-8,-17,-33,28,-3,-4,-5,-13,-31,20,-3,-5,-4,-10,-31,16,-5,-6,-5,-6,-20,8,-3,-7,-6,-1,-20,10,5,-6,-3,4,9,-16,-4,-7,-6,3,5,-9,-1,-7,-5,3,down
18,-43,16,-9,0,10,4,-25,1,-8,-7,2,6,-21,5,-7,-7,0,13,-15,2,-7,-4,-3,15,-13,4,-6,-5,-4,13,-4,0,-4,-5,-8,20,-3,2,-3,-4,-10,20,0,-3,-2,-5,-13,10,1,-3,-2,-6,-16,2,3,-10,-5,-8,-18,-31,26,-9,-5,-14,-14,-35,5,1,-6,-4,-10,-29,6,-4,-6,-7,-6,-26,5,-1,-6,-6,-1,-25,6,4,-4,-5,3,8,-18,1,-6,3,2,6,2,-5,-6,-7,2,-5,0,0,-6,-3,2,-10,0,-6,-7,-5,2,0,-4,-3,-7,-4,2,down
29,-29,-31,-11,-24,-9,24,-25,-1,-11,-7,-9,17,-15,-3,-8,2,-9,21,-13,0,-5,-1,-9,18,-10,1,-4,-2,-10,15,-5,8,-2,1,-10,11,-1,4,0,-2,-11,14,0,6,0,-5,-13,5,8,-6,-2,-7,-17,-7,11,-6,-5,-10,-17,-33,16,-2,-4,-6,-13,-30,19,-8,-6,-9,-9,-37,12,-5,-7,-9,-2,-24,0,4,-7,-5,4,-9,-4,3,-5,-2,6,13,-8,-3,-6,-6,3,7,-9,2,-6,-4,2,7,-5,-4,-6,-5,-1,-4,-2,-2,-6,-6,-2,-9,-3,0,-5,-5,-1,down
100,-55,14,-6,14,-8,65,-27,8,-4,-1,-11,42,-17,12,-3,-3,-11,35,-12,8,-2,-2,-13,23,-10,3,-2,-4,-14,-2,0,-7,-3,-10,-16,-34,17,5,-4,-4,-14,-31,8,-8,-6,-5,-11,-28,8,-9,-7,-7,-7,-26,10,-2,-7,-7,-2,-17,10,4,-6,-5,3,10,-9,-9,-7,-7,3,9,0,0,-5,-6,2,3,-1,2,-5,-4,1,5,-3,-4,-6,-4,-1,-4,-3,-2,-6,-2,-1,-5,-4,-3,-6,-4,-1,-9,-7,-2,-6,-5,-1,-5,-10,1,-6,-5,-1,0,-10,2,-6,-6,-1,down
33,-16,-5,-8,0,-8,40,-7,-9,-6,-1,-10,31,-4,3,-5,-2,-11,28,-6,2,-3,-5,-13,20,-4,2,-3,-6,-14,9,-2,-1,-1,-8,-15,-7,1,1,-1,-8,-15,-9,0,-8,-3,-7,-16,-26,9,-9,-6,-6,-15,-37,18,-6,-6,-9,-10,-29,17,-11,-7,-8,-6,-26,9,-3,-8,-4,0,-16,7,-1,-7,-4,3,1,-2,0,-5,-3,5,14,-11,-3,-6,0,3,8,-8,5,-6,-1,0,9,-3,-1,-6,-4,-3,-1,-1,0,-5,-5,-3,-10,-2,2,-5,-5,-2,-7,-6,-1,-5,-6,-2,down
12,-14,9,-6,-5,-3,6,-12,0,-8,-8,-3,15,-12,-7,-8,-9,-5,13,-10,-4,-8,-5,-5,16,-8,1,-7,-3,-6,19,-7,1,-6,-4,-9,19,-4,4,-4,-2,-11,15,-1,8,-1,-2,-13,9,1,3,0,-4,-16,1,6,-5,-2,-7,-18,-18,14,-11,-4,-10,-17,-35,10,-5,-5,-9,-11,-33,7,-10,-8,-3,-5,-19,7,-3,-7,-10,-2,-24,4,2,-5,-6,3,-4,-3,3,-5,-3,4,9,-1,-5,-6,-3,1,2,1,2,-5,-8,0,-7,-1,-3,-6,-2,1,-1,-5,-5,-6,-3,1,down
34,-33,3,-5,-9,-2,10,-21,-4,-7,-8,-3,17,-15,-3,-7,-5,-5,19,-13,-4,-7,-4,-6,21,-10,1,-6,-5,-7,18,-4,3,-5,-5,-10,24,-3,7,-3,-5,-12,18,-2,3,-2,-5,-15,7,9,6,-2,-7,-18,-10,11,-11,-4,-10,-18,-36,13,-4,-5,-8,-15,-37,15,-9,-6,-4,-10,-36,16,-7,-7,-9,-4,-27,1,-8,-7,-7,3,-11,-3,6,-6,-1,5,13,-5,-5,-6,-3,4,10,-5,-1,-6,-6,3,2,-6,0,-6,-2,1,0,0,-4,-7,-2,-1,-9,2,-7,-6,-6,0,down
40,-34,23,-7,-8,-2,26,-30,11,-7,-3,-6,18,-25,9,-6,-5,-6,17,-19,3,-5,-4,-6,18,-17,3,-5,-4,-7,13,-11,1,-4,-4,-8,13,-6,2,-3,-5,-9,17,-2,2,-2,-6,-11,14,-2,4,-1,-6,-13,6,2,0,-2,-5,-16,-6,7,-5,-4,-6,-18,-31,16,-4,-5,-8,-14,-31,10,-7,-6,-5,-10,-33,13,-6,-7,-9,-6,-29,7,-2,-7,-7,-1,-16,3,-2,-5,-5,4,9,-7,-2,-6,-3,3,6,0,-1,-6,-5,2,5,-3,-1,-6,-1,1,5,-1,-3,-6,-5,0,down
5,6,-1,-4,1,-6,11,-2,5,-4,-2,-6,6,-3,2,-3,-3,-6,4,-2,2,-2,-4,-5,2,1,5,-1,-5,-5,2,3,7,0,-6,-5,-9,7,10,2,-3,-5,-6,9,0,4,-4,-6,-5,10,-15,4,-2,-7,-5,3,-30,0,-5,-7,-1,-7,-28,-4,-5,-5,8,-13,-26,-9,-8,-5,6,-14,-13,-12,-6,-4,4,-16,3,-15,-8,-3,4,-10,13,-14,-4,-3,1,-4,9,-12,-5,-5,-1,2,2,-11,-5,-5,-5,1,3,-10,-6,-5,-2,3,-1,-8,-6,-5,-6,1,5,-7,-6,-6,right
1,9,-12,-8,-9,-2,1,4,-3,-8,-7,-2,0,2,-5,-8,-6,-3,3,1,-5,-8,-7,-3,-1,-1,-4,-8,-7,-4,2,-3,-3,-7,-6,-5,1,-2,-5,-7,-7,-6,-3,-4,-1,-6,-7,-6,-4,-2,-2,-6,-6,-7,-4,0,-1,-5,-6,-6,-4,-1,-3,-5,-6,-7,-8,-3,0,-4,-4,-6,-1,-2,-3,-4,-4,-6,-3,-4,-1,-4,-4,-6,1,-4,-3,-4,-4,-6,-1,-4,0,-4,-4,-5,2,-3,-3,-4,-5,-5,0,-3,-1,-4,-5,-5,0,-3,-2,-3,-5,-5,-1,-3,-2,-3,-6,-5,right
2,-1,-14,-4,-4,-7,-4,-3,3,-4,-5,-7,-3,-1,-4,-4,-4,-6,-3,-3,-2,-3,-5,-6,-3,-1,-3,-3,-4,-6,-3,-2,1,-3,-4,-5,-2,0,-2,-3,-4,-4,-4,2,1,-2,-5,-4,-8,6,5,-1,-2,-4,0,5,6,1,-3,-4,-1,2,4,2,-3,-6,3,3,-5,2,-3,-7,5,4,-22,1,-4,-8,12,-7,-24,-3,-5,-8,2,-4,-22,-6,-9,-6,0,-5,-16,-10,-9,-4,-3,-9,-7,-13,-8,-3,-3,-12,10,-15,-5,-2,-6,-1,8,-14,-6,-3,0,-6,8,-13,-3,-4,right
2,10,5,0,-4,-4,4,4,9,1,-5,-4,1,3,8,2,-5,-5,2,3,6,2,-4,-5,-3,6,5,3,-3,-6,-3,4,-1,3,-3,-7,0,2,-14,3,-5,-8,-10,2,-16,1,-5,-6,5,-2,-24,-3,-8,-6,-4,-11,-17,-7,-8,-4,0,-16,-7,-11,-7,-3,1,-12,3,-13,-5,-2,10,-12,5,-14,-5,-4,-7,-8,13,-13,-4,-3,4,-2,6,-11,-4,-5,0,2,-3,-9,-6,-5,-3,-1,-1,-8,-6,-5,-3,1,-4,-7,-7,-5,-3,-2,-2,-7,-6,-5,-1,-3,-2,-6,-6,-5,right
11,3,-12,-3,-4,-7,1,0,1,-2,-4,-6,4,-1,3,-2,-4,-6,5,-2,1,-2,-4,-6,3,-5,1,-1,-5,-6,0,-7,3,-1,-5,-5,1,-3,2,-1,-6,-5,-7,5,7,0,-4,-5,-7,9,7,1,-4,-5,-4,8,-3,2,-4,-7,-4,9,-17,2,-5,-7,-5,5,-19,0,-3,-7,8,-7,-27,-3,-5,-7,4,-10,-26,-6,-8,-5,3,-11,-15,-11,-6,-3,2,-13,4,-14,-5,-2,6,-12,2,-14,-6,-3,-6,-4,1,-14,-5,-3,-5,-2,-1,-14,-4,-3,-4,2,9,-11,-4,-3,right
26,-28,0,-4,-19,-4,1,-14,13,-3,-17,-8,-3,-7,7,-3,-8,-8,-2,-5,3,-3,-8,-8,-2,-4,4,-3,-6,-7,-6,1,5,-3,-3,-8,-3,0,2,-2,-1,-6,-1,-2,4,-2,-5,-5,-2,2,9,0,-4,-4,1,6,6,0,-5,-6,0,1,-2,3,-3,-7,7,1,-11,3,-4,-9,-9,8,-17,2,-4,-8,2,1,-27,-1,-7,-7,-8,-10,-23,-4,-6,-3,1,-9,-10,-10,-8,-2,-6,-8,2,-12,-6,-1,9,-13,4,-13,-6,-2,-1,-10,5,-13,-5,-2,4,-2,3,-12,-5,-4,right
6,-4,8,-3,-1,-5,9,-4,8,-2,-3,-6,9,-6,5,-1,-4,-6,5,-6,3,-1,-5,-6,2,-4,2,-1,-5,-6,-2,3,3,0,-6,-6,-5,9,8,2,-4,-6,-4,6,1,3,-5,-7,-3,7,-14,3,-5,-9,-6,7,-25,1,-5,-8,1,-8,-24,-3,-5,-6,2,-16,-24,-8,-7,-5,0,-13,-15,-11,-7,-3,-1,-13,0,-14,-6,-1,3,-12,12,-15,-5,-1,0,-4,6,-13,-6,-3,-2,4,0,-12,-6,-4,-3,2,-1,-11,-6,-4,-3,2,2,-9,-7,-5,-1,2,0,-7,-8,-6,right
9,6,43,6,2,-8,6,-1,19,3,-4,-7,2,-2,13,2,-4,-6,1,4,13,2,-5,-6,2,7,11,3,-5,-6,1,8,3,3,-6,-7,-5,8,-6,3,-5,-8,-7,8,-14,2,-3,-9,-7,0,-23,0,-5,-8,-6,-10,-22,-4,-5,-6,-4,-15,-21,-8,-6,-4,2,-15,-10,-11,-5,-2,5,-14,-3,-14,-8,-1,3,-9,4,-14,-5,-1,2,0,3,-14,-5,-3,-3,4,4,-13,-5,-3,-4,5,3,-11,-5,-3,-4,4,6,-9,-6,-4,-3,4,4,-7,-6,-5,-3,1,5,-6,-6,-6,right
31,-10,-6,-5,-6,-7,7,2,17,-1,-1,-5,10,0,7,0,-4,-6,6,-2,5,-1,-3,-6,4,-1,5,-1,-4,-6,-3,0,7,0,-4,-5,-1,1,2,0,-5,-6,-2,1,2,0,-5,-6,-4,4,-3,1,-6,-6,-3,6,-13,1,-4,-7,0,2,-22,-3,-4,-7,-1,-1,-23,-6,-6,-5,0,-5,-20,-9,-5,-3,1,-6,-14,-12,-5,-2,4,-7,-4,-14,-7,-2,-1,-4,6,-12,-6,-2,1,-2,4,-11,-4,-4,-1,-1,6,-9,-6,-5,-2,-2,6,-7,-6,-6,-3,-3,7,-6,-6,-7,right
32,5,-38,33,5,-16,0,18,-17,14,-6,-9,2,7,-17,6,-6,-7,1,2,-10,1,-7,-5,0,-1,-7,-2,-6,-4,-5,-3,0,-11,-7,-2,0,-9,-1,-12,-5,-2,1,-6,1,-12,-4,-3,-2,-1,0,-10,-4,-4,-2,-3,-1,-9,-4,-5,-3,0,2,-8,-5,-5,-1,-2,0,-7,-7,-6,-6,0,8,-5,-7,-6,-2,-1,3,-5,-6,-7,-4,2,5,-4,-5,-6,-2,-2,3,-4,-5,-7,-3,-1,8,-3,-4,-6,-1,-3,2,-2,-4,-5,-3,-3,6,-1,-5,-4,0,-1,1,0,-5,-5,right
6,-2,-3,1,-2,-4,6,-2,1,1,-4,-5,3,-2,0,1,-4,-5,2,1,-1,1,-5,-6,-2,2,0,1,-3,-6,0,2,-4,2,-4,-7,-1,2,-8,1,-4,-8,-2,8,-15,0,-6,-8,0,4,-18,-3,-7,-7,-1,-5,-18,-7,-8,-4,0,-10,-6,-11,-7,-3,2,-9,-3,-12,-7,-2,0,-15,6,-13,-5,-2,-2,-11,9,-12,-3,-2,2,-4,6,-10,-4,-4,-2,2,-3,-9,-5,-5,-3,0,-3,-9,-5,-5,-2,1,-2,-8,-5,-5,-1,0,-3,-7,-6,-5,-3,1,0,-6,-6,-5,right
0,4,-5,-6,-8,-6,-3,0,-1,-5,-4,-6,2,0,-2,-5,-6,-6,0,-1,0,-5,-5,-6,0,-3,1,-5,-5,-6,-1,-3,3,-4,-5,-5,0,-4,3,-3,-6,-6,-4,-2,7,-2,-5,-5,-3,2,8,0,-6,-5,-2,5,7,1,-5,-5,-2,6,2,2,-5,-6,-2,6,-4,2,-5,-7,-4,7,-14,2,-2,-8,-1,1,-18,0,-7,-8,-3,-3,-22,-3,-4,-7,1,-6,-17,-7,-7,-6,-1,-11,-11,-10,-6,-4,3,-13,-4,-12,-9,-3,0,-10,-2,-13,-3,-2,1,-6,-1,-14,-6,-2,right
